P_NAME,Probability,ESI
HD 160691 e,16.227885956928336,34.206947
HD 136352 c,16.223169811106885,24.785241
Kepler-570 b,16.22102159118981,23.930961
K2-185 c,16.214886908717446,34.29407
Kepler-736 b,16.213467093429255,21.740712000000002
Kepler-1196 b,16.21120067303406,37.504574000000005
Kepler-487 c,16.207891993114313,30.389706
Kepler-1787 b,16.206303897792758,31.808168999999996
Kepler-663 b,16.204790766842297,23.444113
Kepler-184 b,16.192701107574294,25.549477999999997
Kepler-738 b,16.18806987287202,27.957781999999998
K2-224 c,16.18119720887051,25.242165
HD 39855 b,16.17885807420495,21.986832
Kepler-307 b,16.175237469661173,24.825389
Kepler-1109 b,16.166772647579524,33.396012000000006
Kepler-198 c,16.162631730172084,33.397985000000006
HATS-58 A b,16.161210318497535,7.300173699999999
Kepler-358 b,16.157607891957916,29.349248
Kepler-344 b,16.154112949388903,27.017613
DH Tau b,16.15119366100846,3.1463206
Kepler-701 b,16.123517683965254,23.485408
WASP-43 b,16.117473702361615,8.4813323
Kepler-594 b,16.11042074537544,26.980327999999997
Kepler-178 c,16.107089043954378,25.412875
Kepler-1946 b,16.103402334676268,23.506309
Kepler-652 b,16.101766090286542,23.724053
Kepler-1129 c,16.090575800560917,36.675624
Kepler-85 c,16.09047692471464,26.728734
Kepler-163 c,16.0751991981763,28.233182
Kepler-251 d,16.073642343801644,27.834063999999998
Kepler-1886 b,16.067020961801393,27.297728999999997
HD 21693 b,16.062962012197133,25.925028
TOI-1221 b,16.06027908699865,37.555082
Kepler-1381 b,16.056118252234942,29.179618
Kepler-961 b,16.054785378281178,25.896993000000002
Kepler-1801 b,16.052107850797327,23.911877
Kepler-783 c,16.050967604618087,24.884932000000003
K2-6 b,16.050209543075283,28.917269
HD 205739 b,16.039807669507052,29.635845
Kepler-672 b,16.037986633612377,30.417664
Kepler-1770 b,16.03570794195118,24.769975
HD 63935 b,16.03471806977733,22.063823
Kepler-574 b,16.030480679094584,24.684732
Kepler-1887 b,16.030349364122007,25.069629999999997
Kepler-107 c,16.02987628804269,27.663158
Kepler-287 b,16.026639634718027,27.498065
Kepler-933 b,16.025930945643427,25.50134
Kepler-375 c,16.015122503086225,26.005811
K2-19 d,16.014136575924798,29.529813
Kepler-986 b,16.006625541914143,33.842833
K2-183 d,15.995986344837219,28.067185
TOI-3693 b,15.994604160969836,8.6003123
CoRoT-7 c,15.991712536120477,22.15501
Kepler-325 b,15.987218641755568,21.941878
Kepler-466 b,15.983185284033326,31.183729999999997
Kepler-963 b,15.980686299074096,23.892955
Kepler-96 b,15.97961839748974,24.570094
Kepler-244 b,15.97682103447765,22.500487
K2-189 c,15.976684458350313,24.055549000000003
Kepler-1192 b,15.975631079276386,28.547793
K2-293 b,15.974580972785564,25.52842
Kepler-1018 b,15.971426160203082,31.870355
Kepler-1176 b,15.968419200807038,27.448408
Kepler-1325 b,15.954666941953016,28.070669
EPIC 206024342 d,15.952816180741493,25.063549000000002
Kepler-254 d,15.952344117775985,26.320769
K2-187 d,15.940627000116718,24.584124
Kepler-1202 b,15.934146270879994,26.439227999999996
Kepler-209 b,15.932586661372051,26.77522
TOI-677 b,15.93130606029496,7.3191265
Kepler-1682 b,15.930945761057332,23.897368
HD 99492 b,15.926716343274506,18.841577
Kepler-1656 b,15.918745290624555,18.489683
K2-282 b,15.91707586943904,23.597586
K2-38 c,15.916526874422404,24.198474
HD 63433 c,15.912392883404708,26.413249
Kepler-571 b,15.91041463826573,23.082359
Kepler-1066 b,15.909360490089627,23.897804
Kepler-484 b,15.909006191334242,25.52133
EPIC 212624936 c,15.908126914909854,25.775503999999998
Kepler-226 c,15.907070584879534,24.907454
Kepler-178 b,15.897649754486604,22.806786000000002
XO-4 b,15.896700016562914,6.5191476999999995
Kepler-649 b,15.892327494106556,28.759881
K2-207 b,15.890644758736657,24.604026
Kepler-265 e,15.890561997733286,34.274489
K2-98 b,15.889378409406707,14.938921999999998
Kepler-1043 b,15.886480716801575,29.554598
Kepler-251 c,15.883604046724479,24.642622
Kepler-920 b,15.882525267426583,24.271309
HD 108236 d,15.882466413469182,24.963244
Kepler-226 b,15.875533530088255,28.190623
K2-248 b,15.874771692934555,23.72244
Kepler-112 c,15.873935359752837,28.056725
K2-183 c,15.873072406289012,25.528814999999998
HD 154088 b,15.871694474087201,26.145768000000004
Kepler-82 e,15.866722458853685,23.991826
K2-355 b,15.862488265617365,24.922594
Kepler-69 b,15.860939243116958,25.710442
Kepler-297 b,15.858025595957594,28.449989
K2-366 b,15.856439759514604,25.961514
EPIC 220674823 c,15.85547640157527,23.523564
Kepler-944 b,15.854974869422778,30.010176
Kepler-1447 b,15.85201276218583,31.505586
Kepler-517 b,15.850289493471854,32.523724
K2-352 d,15.849861322391865,26.409076
K2-374 c,15.84817186039018,26.351164999999998
Kepler-1985 b,15.84625289968718,24.484453000000002
Kepler-1535 b,15.846239860239818,43.171138
Kepler-346 b,15.842328666255655,23.272028
Kepler-1739 b,15.841774932275852,24.254129
Kepler-689 b,15.840969950319908,25.052174
Kepler-1765 b,15.84078206107124,24.567604000000003
Kepler-1411 b,15.838093096344767,37.426301
Kepler-1524 b,15.836801090492129,31.487813
Kepler-1444 b,15.836380488891997,29.492492999999996
Kepler-109 c,15.835208771505966,23.761537999999998
Kepler-314 c,15.833800818351195,22.213400999999998
Kepler-319 c,15.83122747818227,23.411642999999998
TOI-421 b,15.828243642202052,23.00217
HD 19994 b,15.825898565847409,33.261368000000004
Kepler-194 d,15.82481879093433,31.824944
Kepler-1991 c,15.823564233947657,26.498108
K2-231 b,15.821890036705298,25.183158
Kepler-616 b,15.821845255976678,24.820246
K2-358 b,15.820093061169509,23.640044
K2-158 b,15.819243435762914,23.900669
Kepler-613 b,15.819148572206103,26.282711
Kepler-583 b,15.81397017584684,24.879626
Kepler-561 c,15.813318072360516,22.949783
Kepler-556 b,15.810170285509795,25.667729
Kepler-150 d,15.809654703436316,23.766723
Kepler-862 b,15.808079092547162,24.68711
Kepler-1821 b,15.806956075410696,25.254936999999998
TOI-1136 g,15.804077539290162,29.61455
Kepler-317 b,15.803110562072472,25.814723
Kepler-626 b,15.800803121563414,25.93482
Kepler-259 b,15.800139466784625,22.880231000000002
Kepler-25 b,15.797816822220334,22.187659
Kepler-294 c,15.79409315584496,23.042541999999997
Kepler-172 d,15.789939511696474,26.184966999999997
Kepler-255 c,15.788261893343863,22.590183
Kepler-265 d,15.785768945240523,29.842142
Kepler-100 b,15.78465283589964,28.907073999999998
Kepler-1118 b,15.78365270591558,28.018348999999997
K2-397 b,15.783556302262678,23.815165999999998
Kepler-154 b,15.783159540982375,28.794103
Kepler-981 b,15.783153822965106,24.404617000000002
Kepler-759 b,15.782774725902652,30.039597
K2-195 c,15.77920292939405,27.269719
Kepler-921 b,15.778929067662938,30.647973
Kepler-513 b,15.777756566265952,27.910757000000004
Kepler-1766 b,15.776789003259383,37.92457
Kepler-1033 b,15.776496780333982,24.020289000000002
Kepler-575 b,15.775322928738348,24.553484
Kepler-112 b,15.774705574483743,24.6322
Kepler-1842 b,15.771649368854797,25.588138999999998
K2-220 b,15.770671820535568,25.382275999999997
HD 158259 d,15.764867874139227,24.872673
Kepler-256 e,15.762857753836776,25.131902
Kepler-171 b,15.762493210714155,24.203031
EPIC 212424622 b,15.76147673530505,26.315746
K2-389 b,15.759613875807537,25.157779
Kepler-797 b,15.758949584140558,26.081463999999997
Kepler-1824 b,15.758075263588111,37.663219999999995
K2-197 b,15.757594101372087,23.881695
Kepler-1016 b,15.756438939884735,24.671960000000002
Kepler-84 f,15.755585470722377,29.349022
Kepler-1722 b,15.753604990255957,22.728089
EPIC 212587672 c,15.753122028365302,26.862097000000002
Kepler-838 b,15.753113633061236,24.576554
HATS-69 b,15.751292236927874,8.4188369
Kepler-1186 b,15.751249504051124,26.177962
Kepler-321 c,15.750558470263178,25.502639
HD 134606 f,15.75054755463596,27.786645999999998
Kepler-122 d,15.74983504714799,26.164960999999998
HD 93963 A b,15.749171377902414,28.557881000000002
K2-166 b,15.749151189733226,24.868301000000002
Kepler-1073 b,15.747470333979582,24.866394
Kepler-597 b,15.746541271513836,25.224477
Kepler-1980 b,15.74637407455997,27.658144
Kepler-110 c,15.744953066242505,27.117415
Kepler-157 c,15.744310578682013,25.569491
Kepler-752 b,15.7424382284994,24.745785
Kepler-1861 b,15.742236071170954,28.171098
Kepler-540 b,15.74210099954379,43.888424
K2-386 b,15.74179857150223,24.622079
Kepler-1979 b,15.741308093143859,5.6118098
Kepler-1060 b,15.741257460498707,30.130720999999998
Kepler-1334 b,15.741230297362899,25.883003
K2-74 b,15.73937493046592,26.160946000000003
Kepler-1432 b,15.739219555010411,25.721528999999997
Kepler-1949 b,15.739217598025808,24.415866
HD 1461 c,15.73901275073021,25.578598000000003
Kepler-534 b,15.738900407699372,25.791434000000002
CoRoT-27 b,15.738684790252345,8.1364856
Kepler-1768 b,15.736816805865995,25.439134000000003
Kepler-770 b,15.736750177068718,27.241083
Kepler-272 d,15.736171416807073,25.171011
HD 158259 c,15.734499820930342,24.504846999999998
Kepler-1495 b,15.734124601065643,34.428476
Kepler-359 b,15.733045154275045,23.668047
K2-375 b,15.731420894673025,25.039476999999998
Kepler-983 b,15.729543666748759,32.221188
Kepler-1407 b,15.729226273624251,25.813525
Kepler-300 c,15.728958237961347,27.39873
Kepler-467 b,15.72885877867146,25.925053999999996
Kepler-198 b,15.726840611837495,24.417775
Kepler-276 b,15.724973737378855,23.635265
Kepler-947 b,15.7236242389499,27.007107
Kepler-171 c,15.722702579055968,24.270718
Kepler-1052 b,15.722635971026461,26.827226
Kepler-326 d,15.72147319834704,29.845628
Kepler-1863 b,15.721029284231658,27.432687
Kepler-192 c,15.72025145634809,25.256908
Kepler-926 b,15.719798961724988,30.214257
K2-398 b,15.71831905458363,24.441537
Kepler-1103 b,15.71830918587465,24.997136
Kepler-172 b,15.717946610540967,23.989105
Kepler-633 c,15.717730344743908,26.354992
Kepler-379 c,15.715889575905473,30.949602999999996
Kepler-1922 b,15.713884463623222,25.109501
Kepler-1304 b,15.71252283963354,24.483183999999998
Kepler-894 b,15.712361324586684,23.248063
K2-393 b,15.70617939034633,24.696084
Kepler-640 b,15.705824927264134,26.056607999999997
K2-259 b,15.705224676981212,25.332733
Kepler-29 c,15.705048902782666,26.803582999999996
Kepler-288 d,15.704104206799306,30.890212000000002
Kepler-1951 b,15.703328432594025,24.748113
Kepler-1784 b,15.702832875995234,23.668084
Kepler-998 b,15.702166689466285,24.234659
Kepler-1486 b,15.701856327576445,28.869935
Kepler-1255 b,15.701519170560058,27.02955
Kepler-213 c,15.700955180455212,24.162765999999998
Kepler-58 d,15.700861041909707,27.857989
Kepler-487 d,15.700594141369715,22.078765
Kepler-256 d,15.699954146326501,23.767589
HD 158259 f,15.699175504112588,24.650846
Kepler-172 e,15.697553170210158,27.731895
HD 158259 e,15.695337018882428,24.323678
Kepler-122 b,15.694915195747889,24.09877
Kepler-338 c,15.694754612399118,24.808902999999997
Kepler-585 b,15.69316162043107,21.892838
Kepler-990 b,15.69142815453738,23.739194
Kepler-1184 b,15.689462798586849,30.641901999999998
Kepler-216 b,15.689230745953006,24.011457
Kepler-1299 b,15.686453883880567,23.916407
V1298 Tau d,15.685941168622595,13.798499
Kepler-664 b,15.685700952398147,22.588409000000002
Kepler-879 b,15.683639828362455,27.405808999999998
Kepler-336 d,15.68314199459585,25.351951
Kepler-1272 b,15.682756180887003,27.617091
Kepler-1871 b,15.682013692815207,23.550099
Kepler-416 c,15.681638122365138,24.557886
Kepler-639 b,15.681518059097433,24.023161
Kepler-1655 b,15.680976912535575,25.399254
HIP 57274 b,15.677633517828982,23.934152
Kepler-592 b,15.676663057196217,23.710583
Kepler-897 b,15.675944775088043,23.974369
Kepler-238 c,15.675867366032385,23.807035
Kepler-666 b,15.675600710895717,23.781496
Kepler-864 b,15.675132369522235,23.91045
Kepler-173 c,15.674616489278105,23.989783
TOI-1136 e,15.674401739174078,25.007057
Kepler-266 b,15.674384332992457,23.794824000000002
HD 1461 b,15.673294930794318,23.850518
DS Tuc A b,15.673209237483277,14.622701
Kepler-164 d,15.672559508375443,26.706089
Kepler-765 b,15.670590562315272,26.188452
Kepler-1369 b,15.669611833524899,26.072868
Kepler-343 b,15.669499648636158,24.095049
Kepler-1182 b,15.66920527854937,24.176197
Kepler-143 b,15.669042622141632,24.544047
Kepler-680 b,15.668178069163403,23.618701
Kepler-945 b,15.668036106287136,27.32868
Kepler-717 b,15.667544133852276,23.524299000000003
K2-73 b,15.665699495324214,23.929633
Kepler-586 b,15.664692817725385,21.993015
Kepler-192 b,15.664527972329603,23.285711
K2-44 b,15.663504469621232,23.550576
Kepler-1077 b,15.663200572161568,27.181437000000003
K2-214 b,15.662752856030853,23.965389000000002
Kepler-147 c,15.661791675759055,25.623575999999996
Kepler-1491 c,15.660457580295954,28.442707
Kepler-204 b,15.660240267615219,24.566606
Kepler-1944 b,15.65556176805044,23.217329
HD 41004 B b,15.654383457224371,7.3706168000000005
K2-218 b,15.65425448709608,23.67017
Kepler-713 b,15.653346195372965,23.755803
Kepler-201 b,15.6529893552015,25.014544
Kepler-154 c,15.652137340738868,30.91185
Kepler-843 b,15.651195700377786,22.805424
K2-351 b,15.64875512141581,23.620388000000002
Kepler-194 c,15.647593904668257,24.638433000000003
Kepler-902 b,15.647442567111174,27.698729999999998
Kepler-509 b,15.647255157845844,27.276451
Kepler-1099 b,15.647233445750807,21.822563
Kepler-265 c,15.647222890071019,24.506895
Kepler-510 b,15.647092129600377,24.302582
Kepler-269 b,15.64705865326143,23.413282
Kepler-1667 b,15.645797071764449,35.759408
K2-409 b,15.645745198583244,23.224481
Kepler-671 b,15.644138644606356,22.616616
Kepler-722 b,15.643360195459266,22.859255
Kepler-1935 b,15.640021894264668,23.246091999999997
Kepler-299 c,15.639413462185573,23.094311
Kepler-481 b,15.63842863877226,23.710416000000002
HD 202206 c,15.637189925283105,23.164856
K2-372 b,15.636915044601732,22.3659
K2-350 c,15.636695350951678,24.646998
Kepler-748 b,15.633948204322522,23.292028000000002
Kepler-326 c,15.633391969365366,28.832808999999997
Kepler-170 c,15.632985040293773,23.933215999999998
Kepler-385 d,15.630268559846515,30.396701999999998
Kepler-604 b,15.630109844795435,25.726422
HD 189567 c,15.630071006376616,25.195293000000003
Kepler-903 c,15.6280617837797,27.815136000000003
Kepler-313 b,15.628000192794703,23.912944
Kepler-896 b,15.627955164703579,33.283556
Kepler-1211 b,15.627535754797837,23.759165
Kepler-1723 b,15.627096021943297,27.060465
HD 93385 c,15.627074626944893,23.778008
Kepler-852 b,15.625949204980408,24.232139
HD 109833 c,15.625849624300578,24.05435
Kepler-694 b,15.625717737185349,22.417713
Kepler-937 c,15.624321830867215,39.613434
Kepler-268 b,15.624112906486696,24.826293999999997
Kepler-1785 b,15.620678543964166,24.539012
Kepler-203 b,15.620662576803548,22.945995
Kepler-175 b,15.619656702179018,23.704435
Kepler-500 b,15.618439590121755,23.348721
K2-219 d,15.617131622325784,23.601744
Kepler-313 c,15.615901242283613,25.418411000000003
Kepler-839 b,15.61572397460699,25.287962000000004
Kepler-326 b,15.615465093896557,28.002867
Kepler-704 b,15.614349021699153,22.8378
Kepler-461 b,15.613718635921554,23.201689000000002
Kepler-1758 b,15.613535477415814,23.105808
Kepler-1776 b,15.611325264459115,26.420619000000002
Kepler-1187 b,15.610830361926764,24.398721000000002
Kepler-1419 b,15.610463366716004,27.730449
Kepler-1129 b,15.610454056328248,24.625147
Kepler-1102 b,15.609493452018146,28.909478
Kepler-1044 b,15.609109015156454,22.966906
Kepler-84 e,15.60802168882397,25.158818999999998
TOI-251 b,15.607684525696516,22.516987
HD 155918 b,15.60695379751604,22.422165999999997
K2-331 c,15.606618792714212,25.006166
Kepler-1815 b,15.606481301169634,23.286483999999998
Kepler-618 b,15.606213058267492,22.803369
Kepler-115 c,15.60586475428402,23.206348
Kepler-911 b,15.605166856008342,23.225539
Kepler-1147 b,15.603369562613722,23.265812999999998
Kepler-899 b,15.60212617007061,24.456565
K2-337 b,15.60094144503982,23.620557
KOI-351 e,15.599673296471389,33.332135
Kepler-1113 b,15.597471005478182,27.57122
Kepler-588 b,15.59481560445888,22.703807
Kepler-525 b,15.594329622475199,23.233154
Kepler-127 d,15.591964624595658,26.263794
Kepler-870 b,15.590078573155578,24.518118
Kepler-603 b,15.589448143126864,23.566343
Kepler-573 b,15.5891063854899,24.377551
Kepler-1924 b,15.588442165169633,23.051212
Kepler-836 b,15.586953033243473,23.217428
Kepler-127 c,15.586947841862,24.337057
Kepler-170 b,15.585684816299226,21.07796
Kepler-980 b,15.584640884312591,23.019340999999997
K2-75 b,15.584393079848192,22.689550999999998
K2-7 b,15.584382548395071,23.954697
Kepler-187 c,15.584376098612449,22.71668
Kepler-557 b,15.584375982923627,22.365678
Kepler-545 b,15.58420052181995,23.400714
K2-115 b,15.583813185617556,10.272244
K2-402 b,15.583300112675778,23.567116
Kepler-1738 b,15.582385099713566,22.434922
Kepler-1230 b,15.57992582804372,23.006186
Kepler-512 b,15.57939809807961,25.863937999999997
Kepler-1796 b,15.578848809926745,25.310021
K2-171 b,15.578120067614408,22.377812
Kepler-228 c,15.578100358349875,22.451262
K2-365 b,15.576978549649391,24.194334
Kepler-66 b,15.576892140317726,23.795513
Kepler-1772 b,15.576562700620494,22.319048
Kepler-58 c,15.576524338438514,23.412527
Kepler-1696 b,15.575062217551476,30.649676
Kepler-131 c,15.573767348169918,32.955090999999996
Kepler-1677 b,15.57295008602396,23.984581
Kepler-811 b,15.572930050200698,23.692315
Kepler-1452 b,15.572859576392457,23.931307
Kepler-1843 b,15.572234729309535,23.639243
Kepler-164 c,15.57154550203343,22.976643
HATS-59 c,15.568120397763812,20.964746
V1298 Tau c,15.567866146375163,14.568271
TOI-2236 b,15.567833900493236,6.358456599999999
K2-380 b,15.564137500789528,22.662894
K2-181 b,15.563845163735394,22.241823999999998
Kepler-172 c,15.563545167335812,22.138567000000002
Kepler-212 c,15.56188889539977,24.239093
TOI-2545 b,15.559562119578292,22.459961
Kepler-288 c,15.558999209612521,23.701303000000003
TOI-1136 c,15.558628338788193,22.020203
Kepler-349 b,15.557046963383902,26.539609
Kepler-24 e,15.556567197072615,23.57051
Kepler-53 b,15.55653078913364,23.60009
Kepler-449 c,15.555211407026126,24.384785
K2-75 c,15.553281053996638,23.041695
Kepler-1906 b,15.55175852805642,22.256273
Kepler-183 c,15.550527973525442,25.446149000000002
Kepler-529 d,15.549064546253971,25.275242999999996
Kepler-1724 b,15.549038435872792,22.124943
Kepler-799 c,15.548300593089017,22.675054
Kepler-835 b,15.547364493448992,22.479996
Kepler-593 b,15.54685252840695,23.827562
Kepler-912 b,15.544316515151419,21.798724
KOI-351 f,15.54300419427661,35.110344
Kepler-281 b,15.541815861366477,22.908298
Kepler-1725 b,15.540741813431913,23.055147
Kepler-106 d,15.540510174742415,32.211309
Kepler-1914 b,15.53975586684604,25.076132
Kepler-201 c,15.539609842900932,37.422124000000004
KIC 3526061 b,15.539403457022335,39.804487
Kepler-1183 b,15.538869604454646,23.908045
Kepler-338 b,15.537607858454788,23.804965
Kepler-416 b,15.536937958658225,23.686073
TOI-2373 b,15.536718168957451,9.5251334
K2-188 c,15.535893621027034,22.113862
Kepler-555 b,15.535419998349878,22.625218999999998
HD 45184 c,15.534798985362885,22.644081
Kepler-24 c,15.53461768148097,22.982718
Kepler-612 b,15.532015130667233,21.719736
Kepler-133 c,15.532000354206561,23.616564
Kepler-24 b,15.530677879583273,24.247115
Kepler-142 c,15.530001677202815,21.830713
HD 109833 b,15.529827572670024,22.209237
Kepler-282 d,15.529714034981302,25.621845
HD 189567 b,15.52887560759828,22.275848
Kepler-203 d,15.52750521413376,29.260489
KOI-351 d,15.526683188088313,28.04709
Kepler-328 b,15.526578002049565,26.265248000000003
Kepler-106 b,15.526301926812847,29.432101
Kepler-485 b,15.525943131037781,6.4307780999999995
Kepler-875 b,15.524562146378006,24.18805
Kepler-203 c,15.524250194813893,23.59491
Kepler-272 c,15.523487003818921,26.942762
HD 93385 d,15.523013687039292,26.318084000000002
HIP 94235 b,15.522301569464782,21.480497
Kepler-272 b,15.5222685134538,28.363293
Kepler-122 f,15.52110589900588,32.468002
Kepler-488 b,15.52036393228388,5.906471600000001
Kepler-130 c,15.520073809284163,24.09035
Kepler-84 b,15.5190713691175,24.888028000000002
KOI-3503 c,15.518547723353688,31.500890999999996
KOI-3503 b,15.518479283595578,30.516906
Kepler-123 b,15.51834502131905,22.074385999999997
nu Oph c,15.5182805677972,33.734249999999996
Kepler-408 b,15.518276245584902,29.038756999999997
HIP 97233 b,15.518263906121353,29.066816
Kepler-129 c,15.51823595017654,29.249271999999998
omi UMa b,15.518207866592906,17.51335
EPIC 248847494 b,15.518206028447183,21.937694
HD 92788 c,15.51820522818487,8.2183154
HD 35759 b,15.518200252207546,10.974214
Kepler-23 c,15.518200117229334,20.706578
Kepler-107 d,15.5181995040533,29.513441
HD 95872 b,15.51819863274425,9.1215607
Kepler-23 b,15.518197520245897,26.29103
Kepler-363 c,15.518195381539583,27.368037
CoRoT-20 c,15.518192984003042,20.480289
Kepler-407 c,15.518192071939412,15.404919
HD 14067 b,15.518191770030898,26.772605
Kepler-277 b,15.518191621050196,21.917787999999998
HD 39091 b,15.518191618324334,21.803109000000003
HD 73256 c,15.518191617574745,12.457556
HD 165131 b,15.518191617571674,19.064559
WASP-53 c,15.518191617571638,11.856437
2MASS J01225093-2439505 b,15.518191617571638,7.826807500000001
HD 188641 b,15.518191617571638,10.385036
AB Pic b,15.518191617571638,7.214607300000001
HD 105618 c,15.518191617571638,7.5556746
HD 24064 b,15.518191617571638,7.6885453
HD 109988 b,15.518191617571638,7.6572835
HD 72659 c,15.518191617571638,8.6176143
HIP 5158 c,15.518191617571638,7.7672111
ROXs 12 b,15.518191617571638,7.266508000000001
HD 221420 b,15.518191617571638,11.414659
USco1621 b,15.518191617571638,7.265798299999999
Oph 11 b,15.518191617571638,7.213662899999999
TYC 8998-760-1 b,15.518191617571638,7.2155412000000005
HD 87646 b,15.518191617571638,7.323392200000001
FU Tau b,15.518191617571638,7.2658307
BD+20 2457 b,15.518191617571638,7.4700228
GJ 680 b,15.518191617571638,7.407121699999999
HD 112300 b,15.518191617571638,7.6184118
HD 196067 b,15.518191617571638,23.462114
BD+20 2457 c,15.518191617571638,7.4505711
HD 81817 c,15.518191617571638,7.573255
GJ 676 A c,15.518191617571638,7.321504900000001
HD 110537 b,15.518191617571638,7.9754291
HD 219828 c,15.518191617571638,19.753694
2MASS J22362452+4751425 b,15.518191617571638,7.2138539
HN Peg b,15.518191617571638,7.4950877
PZ Tel b,15.518191617571638,7.602690900000001
tau Gem b,15.518191617571638,7.762934100000001
HD 6860 b,15.518191617571638,7.6810887999999995
DE CVn b,15.518191617571638,7.2490456
HD 93351 c,15.518191617571638,7.7670936
HD 81817 b,15.518191617571638,7.9831693999999995
HD 139357 b,15.518191617571638,19.051383
HIP 948 b,15.518191617571638,7.404195099999999
HD 80913 b,15.518191617571638,10.896772
HD 153557 d,15.518191617571638,7.491874599999999
HD 28185 c,15.518191617571638,7.9626928999999995
iot Dra c,15.518191617571638,20.939452
HD 25912 c,15.518191617571638,7.6364948
HD 204313 e,15.518191617571638,9.707311
GJ 2030 c,15.518191617571638,8.7529697
HD 96127 b,15.518191617571638,7.6041
HD 240237 b,15.518191617571638,8.4266687
HD 26161 b,15.518191617571638,13.635864
HD 111232 c,15.518191617571638,7.5660353
HD 149806 b,15.518191617571638,7.637849200000001
HD 97037 b,15.518191617571638,11.230909
HD 220074 b,15.518191617571638,7.6131011
11 Com b,15.518191617571638,8.7643878
HD 158996 b,15.518191617571638,7.6661951
USco1556 b,15.518191617571638,7.2136605000000005
HD 180314 b,15.518191617571638,12.049522
HD 4760 b,15.518191617571638,7.373471299999999
HD 68988 c,15.518191617571638,8.3510657
nu Oph b,15.518191617571638,11.392792
USco CTIO 108 b,15.518191617571638,7.2136625
11 UMi b,15.518191617571638,8.136597199999999
HD 18438 b,15.518191617571638,7.8249312
Kepler-1797 b,15.517707083525025,23.565741000000003
Kepler-708 b,15.517586369656946,21.433806
Kepler-978 b,15.517268790399065,27.334598
TOI-1181 b,15.517259338424152,6.2279714
HD 60532 b,15.516966960116555,12.149626
WASP-175 b,15.515990520120528,6.657687299999999
Kepler-805 b,15.515969338752596,22.79809
Kepler-863 b,15.513439867158308,22.485355000000002
WASP-100 b,15.510808164989411,6.1137107
Kepler-1878 b,15.51009467148382,21.486754
CoRoT-19 b,15.50971746771853,6.326515100000001
Kepler-1673 b,15.508708144647184,24.867844
WASP-75 b,15.506995092738881,6.4080469
HD 96700 b,15.505792959915293,21.769717
TOI-4010 d,15.504704607170652,16.324488000000002
Kepler-1889 b,15.50290393836968,24.378412
Kepler-1041 b,15.502441143198917,22.342050999999998
TOI-2406 b,15.502440847420443,21.20112
Kepler-219 b,15.499430681050322,21.393304
HD 213519 b,15.498600697622136,21.894992
HD 134606 b,15.498354738482872,22.23726
TOI-1518 b,15.498010274591188,4.4394179
KOI-12 b,15.497492203848797,7.077997099999999
HAT-P-8 b,15.49667258870923,5.8647597000000005
K2-237 b,15.496380975747552,5.6926338
Kepler-650 b,15.495651128247852,21.218811000000002
Kepler-1778 b,15.494618568240243,21.789748
Qatar-7 b,15.493720212774997,4.8911431
K2-258 b,15.485429811750446,22.423086
HAT-P-29 b,15.483513757744628,7.0682804
Kepler-1056 b,15.483014158106213,22.855762
Kepler-1112 b,15.48052280499414,21.418193
Kepler-1937 b,15.479937530430963,21.542256000000002
WASP-103 b,15.47626627258194,5.3716203
Kepler-1896 b,15.474354112992453,25.681911000000003
HATS-40 b,15.474258185856673,5.2252333
DMPP-1 c,15.471884676915975,21.030814
Kepler-791 b,15.469699027721195,21.527998
Kepler-1518 b,15.469686662883399,20.837201999999998
Kepler-924 b,15.467231657740031,27.136961
OGLE-TR-56 b,15.46700971341173,5.9624429
Kepler-750 b,15.465295957902239,21.160701
Kepler-1641 b,15.464972624859035,22.495712
TOI-1408 b,15.461614937559014,5.5385211
WASP-44 b,15.459666072850482,7.3998485
Kepler-1936 b,15.452086469216335,32.206844000000004
Kepler-312 c,15.451866495893368,21.099851
Kepler-644 b,15.451866494284449,20.416503
HD 231701 b,15.451779286187053,16.498886
Kepler-1774 b,15.446395741450067,27.450094000000004
Kepler-774 b,15.444102479635069,20.562261
K2-63 b,15.442839149002243,22.064344
Kepler-483 b,15.42847268105067,22.058470999999997
TOI-4137 b,15.427916058180688,6.7152419000000005
Kepler-521 b,15.426699156482815,21.016894999999998
Kepler-1502 b,15.426699156408167,21.630984
Kepler-1875 b,15.42573835217344,22.073866
HD 25171 b,15.420302260366233,23.560304000000002
HD 110082 b,15.41932914384889,20.990088
Kepler-606 b,15.415089839017746,21.741748
Kepler-1714 b,15.414872929080373,20.177569000000002
Kepler-1666 c,15.412651492928681,23.735281999999998
HD 220773 b,15.407575309886436,19.650512
Kepler-275 d,15.40569144782501,21.876303999999998
Kepler-1830 b,15.40568505483072,22.703398999999997
Kepler-264 b,15.40568504718911,21.257716
HAT-P-6 b,15.400772540681723,5.5953864
Kepler-620 b,15.397381494495884,20.363782
Kepler-275 c,15.397053931154682,20.288679000000002
WASP-28 b,15.391158760259705,6.7179582
Kepler-340 c,15.389127292955239,20.091967999999998
Kepler-1051 b,15.388630769581857,20.765470999999998
Kepler-1360 b,15.388630154386012,20.657406
Kepler-1510 b,15.381992510827326,27.61667
HD 179949 b,15.381580177324137,6.5750526
Kepler-541 b,15.381044747609955,19.684879
Kepler-116 b,15.38020211265004,19.608118
Kepler-1165 c,15.379412817196702,20.926375999999998
