pl_name,hostname,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_trueobliq,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_dist,sy_vmag,sy_kmag,sy_gaiamag
Kepler-133 b,Kepler-133,1,2,2014,8.129976,0.083,1.76,0.157,,,,,,,,,5736,1.43,,,,4.19,653.6,12.896,11.32,12.8415
Kepler-133 c,Kepler-133,1,2,2014,31.517586,0.204,2.84,0.253,,,,,,,,,5736,1.43,,,,4.19,653.6,12.896,11.32,12.8415
Kepler-1330 b,Kepler-1330,1,1,2016,10.10769068,,1.65,0.147,,,,,,,,,5608,0.94,0.97,0.08,[Fe/H],4.48,1720.48,15.076,13.302,14.9451
Kepler-1331 b,Kepler-1331,1,1,2016,0.78916165,,1.05,0.094,,,,,,,,,4508,0.69,0.72,0.05,[Fe/H],4.63,319.197,15.58,12.318,15.0318
Kepler-1332 b,Kepler-1332,1,1,2016,11.87456832,,1.37,0.122,,,,,,,,,5581,0.9,0.95,0,[Fe/H],4.51,528.685,13.975,12.122,13.795
Kepler-1333 b,Kepler-1333,1,1,2016,109.6471842,,2.81,0.251,,,,,,,,,5628,0.92,0.94,-0.04,[Fe/H],4.49,932.446,15.421,13.406,15.1714
Kepler-1334 b,Kepler-1334,1,1,2016,15.64591713,,2.29,0.204,,,,,,,,,5614,0.91,0.94,-0.03,[Fe/H],4.5,1223.04,15.461,13.626,15.171
Kepler-1335 b,Kepler-1335,1,1,2016,6.26406846,,1.45,0.129,,,,,,,,,4903,0.74,0.77,-0.07,[Fe/H],4.6,621.853,15.248,13.134,15.3037
Kepler-1336 b,Kepler-1336,1,2,2016,23.198681,,1.98,0.177,,,,,,,,,5512,1.3,0.94,0.05,[Fe/H],4.18,1126.64,14.264,12.366,14.0381
Kepler-1336 c,Kepler-1336,1,2,2016,5.77721211,,1.71,0.153,,,,,,,,,5512,1.3,0.94,0.05,[Fe/H],4.18,1126.64,14.264,12.366,14.0381
Kepler-1337 b,Kepler-1337,1,1,2016,24.4002549,,2.41,0.215,,,,,,,,,4523,0.67,0.7,-0.09,[Fe/H],4.64,601.629,16.21,13.294,15.8169
Kepler-1338 b,Kepler-1338,1,1,2016,0.93511806,,0.92,0.082,,,,,,,,,5909,1.05,1.04,0,[Fe/H],4.41,753.26,13.699,12.106,13.5742
Kepler-1339 b,Kepler-1339,1,1,2016,1.34155513,,0.71,0.063,,,,,,,,,5586,0.93,0.94,0.01,[Fe/H],4.47,371.049,12.344,10.627,12.1235
Kepler-134 b,Kepler-134,1,2,2014,5.317429,0.06,2,0.178,,,,,,,,,5983,1.18,,,,4.31,334.797,12.318,10.951,12.2219
Kepler-134 c,Kepler-134,1,2,2014,10.105785,0.092,1.26,0.112,,,,,,,,,5983,1.18,,,,4.31,334.797,12.318,10.951,12.2219
Kepler-1340 b,Kepler-1340,1,1,2016,0.66502692,,1.55,0.138,,,,,,,,,6331,1.42,1.27,0.07,[Fe/H],4.24,981.779,15.003,13.24,14.7546
Kepler-1341 b,Kepler-1341,2,1,2016,132.9968322,,2.99,0.267,,,,,,,,,4662,0.72,0.79,0.19,[Fe/H],4.62,476.957,15.356,12.636,15.0181
Kepler-1342 b,Kepler-1342,1,1,2016,2.21571036,,1.66,0.148,,,,,,,,,5527,0.9,0.93,0.03,[Fe/H],4.51,890.724,15.726,13.531,15.3835
Kepler-1343 b,Kepler-1343,1,1,2016,3.35183158,,1.93,0.172,,,,,,,,,5759,0.93,0.95,-0.16,[Fe/H],4.48,1756.71,15.617,13.989,15.5297
Kepler-1344 b,Kepler-1344,1,1,2016,4.7683049,,1.84,0.164,,,,,,,,,5981,1.13,1.09,0.06,[Fe/H],4.37,853.959,14.192,12.633,14.0269
Kepler-1345 b,Kepler-1345,1,1,2016,44.6169557,,2.36,0.211,,,,,,,,,6449,1.55,1.32,0.04,[Fe/H],4.18,1355.02,13.775,12.563,13.705
Kepler-1346 b,Kepler-1346,1,1,2016,3.40165668,,1.58,0.141,,,,,,,,,6133,1.21,1.14,0.04,[Fe/H],4.33,843.701,14.625,13.107,14.462
Kepler-1347 b,Kepler-1347,1,1,2016,14.00947528,,1.03,0.092,,,,,,,,,5193,0.79,0.82,-0.11,[Fe/H],4.57,,13.557,11.486,13.4122
Kepler-1348 b,Kepler-1348,1,1,2016,27.5722742,,1.94,0.173,,,,,,,,,5911,1.04,1.04,-0.01,[Fe/H],4.42,1213.82,14.871,13.242,14.6789
Kepler-1349 b,Kepler-1349,1,1,2016,2.12823928,,0.7,0.062,,,,,,,,,6086,1.28,1.16,0.03,[Fe/H],4.29,276.323,11.209,9.761,11.0821
Kepler-135 b,Kepler-135,1,2,2014,6.00253,0.067,1.81,0.161,,,,,,,,,6090,1.27,,,,4.27,621.855,12.794,11.456,12.6789
Kepler-135 c,Kepler-135,1,2,2014,11.448708,0.103,1.16,0.103,,,,,,,,,6090,1.27,,,,4.27,621.855,12.794,11.456,12.6789
Kepler-1350 b,Kepler-1350,1,2,2016,4.4968604,,2.52,0.225,,,,,,,,,3827,0.53,0.55,-0.06,[Fe/H],4.74,340.691,16.577,13.122,16.2331
Kepler-1350 c,Kepler-1350,1,2,2016,1.76678906,,1.73,0.154,,,,,,,,,3827,0.53,0.55,-0.06,[Fe/H],4.74,340.691,16.577,13.122,16.2331
Kepler-1351 b,Kepler-1351,1,1,2016,0.91614077,,0.65,0.058,,,,,,,,,4439,0.67,0.7,-0.03,[Fe/H],4.64,202.782,14.328,11.47,14.0866
Kepler-1352 b,Kepler-1352,1,1,2016,1.87788275,,0.89,0.079,,,,,,,,,6118,1.16,1.11,0,[Fe/H],4.35,670.829,13.338,11.919,13.2495
Kepler-1353 b,Kepler-1353,1,1,2016,24.7543966,,1.8,0.161,,,,,,,,,4776,0.72,0.76,-0.06,[Fe/H],4.61,593.384,15.734,13.141,15.5059
Kepler-1354 b,Kepler-1354,1,1,2016,76.613377,,2.97,0.265,,,,,,,,,6168,1.24,1.16,0.03,[Fe/H],4.31,1119.45,14.59,12.858,14.3687
Kepler-1355 b,Kepler-1355,1,1,2016,1.28958811,,1.46,0.13,,,,,,,,,5352,0.83,0.88,-0.04,[Fe/H],4.55,911.269,15.595,13.748,15.452
Kepler-1356 b,Kepler-1356,1,1,2016,0.63400294,,1.53,0.136,,,,,,,,,5106,0.78,0.82,-0.02,[Fe/H],4.58,845.228,15.887,13.734,15.7195
Kepler-1357 b,Kepler-1357,1,1,2016,3.0091324,,1.28,0.114,,,,,,,,,5597,0.9,0.93,-0.06,[Fe/H],4.5,1015.69,15.322,13.612,15.2205
Kepler-1358 b,Kepler-1358,1,1,2016,7.06317341,,1.12,0.1,,,,,,,,,5181,0.79,0.82,-0.08,[Fe/H],4.57,546.998,14.693,12.656,14.5403
Kepler-1359 b,Kepler-1359,1,1,2016,59.4970952,,2.83,0.252,,,,,,,,,4709,0.72,0.78,0.11,[Fe/H],4.62,614.859,15.987,13.43,15.7534
Kepler-136 b,Kepler-136,2,2,2014,11.5789,0.106,2.05,0.183,,,,,,,,,6165,1.35,,,,4.24,420.818,11.822,10.519,11.7544
Kepler-136 c,Kepler-136,2,2,2014,16.399235,0.133,1.99,0.178,,,,,,,,,6165,1.35,,,,4.24,420.818,11.822,10.519,11.7544
Kepler-1360 b,Kepler-1360,1,1,2016,40.5286413,,3.4,0.303,,,,,,,,,6778,1.83,1.51,0.06,[Fe/H],4.09,1516.27,14.007,12.547,13.8804
Kepler-1361 b,Kepler-1361,1,1,2016,3.57554956,,0.86,0.077,,,,,,,,,5131,0.79,0.83,0,[Fe/H],4.57,389.143,14.096,11.98,13.9169
Kepler-1362 b,Kepler-1362,1,1,2016,136.205626,,2.6,0.232,,,,,,,,,4857,0.74,0.8,0.06,[Fe/H],4.6,731.298,16.05,13.628,15.8246
Kepler-1363 b,Kepler-1363,1,1,2016,2.94194094,,1.25,0.112,,,,,,,,,4839,0.72,0.76,-0.09,[Fe/H],4.61,541.714,15.454,12.959,15.2923
Kepler-1364 b,Kepler-1364,1,1,2016,13.32196237,,2.15,0.192,,,,,,,,,6805,1.79,1.49,0.04,[Fe/H],4.1,1056.9,13.196,12.143,13.1858
Kepler-1365 b,Kepler-1365,1,2,2016,7.69993485,,0.92,0.082,,,,,,,,,5770,1.05,1,0.03,[Fe/H],4.39,840.128,13.417,11.857,13.3798
Kepler-1365 c,Kepler-1365,1,2,2016,4.77468005,,0.8,0.071,,,,,,,,,5770,1.05,1,0.03,[Fe/H],4.39,840.128,13.417,11.857,13.3798
Kepler-1366 b,Kepler-1366,1,1,2016,2.16457097,,1.43,0.128,,,,,,,,,4070,0.6,0.62,-0.02,[Fe/H],4.68,465.826,16.685,12.961,15.8887
Kepler-1367 b,Kepler-1367,1,1,2016,1.57409027,,0.92,0.082,,,,,,,,,4106,0.6,0.62,-0.06,[Fe/H],4.68,401.484,16.012,12.704,15.5576
Kepler-1368 b,Kepler-1368,1,1,2016,0.67564949,,1.65,0.147,,,,,,,,,5906,1.08,1.07,0.1,[Fe/H],4.4,1635.82,15.914,14.388,15.8729
Kepler-1369 b,Kepler-1369,1,1,2016,25.873148,,2.69,0.24,,,,,,,,,5761,0.99,0.99,0,[Fe/H],4.45,1236.56,15.621,13.788,15.3498
Kepler-137 b,Kepler-137,1,2,2014,8.436387,0.077,1.47,0.131,,,,,,,,,5187,0.8,,,,4.55,302.979,13.063,11.165,12.9414
Kepler-137 c,Kepler-137,1,2,2014,18.735753,0.13,1.88,0.168,,,,,,,,,5187,0.8,,,,4.55,302.979,13.063,11.165,12.9414
Kepler-1370 b,Kepler-1370,1,2,2016,20.2641684,,1.84,0.164,,,,,,,,,6202,1.29,1.19,0.05,[Fe/H],4.29,1004.1,13.718,12.349,13.6743
Kepler-1370 c,Kepler-1370,1,2,2016,7.44142113,,1.27,0.113,,,,,,,,,6202,1.29,1.19,0.05,[Fe/H],4.29,1004.1,13.718,12.349,13.6743
Kepler-1371 b,Kepler-1371,1,2,2016,3.4462039,,0.73,0.065,,,,,,,,,5361,0.83,0.87,-0.07,[Fe/H],4.55,515.334,14.018,12.052,13.8344
Kepler-1371 c,Kepler-1371,1,2,2016,2.00541269,,0.64,0.057,,,,,,,,,5361,0.83,0.87,-0.07,[Fe/H],4.55,515.334,14.018,12.052,13.8344
Kepler-1372 b,Kepler-1372,1,1,2016,1.31155557,,1.27,0.113,,,,,,,,,5677,0.97,0.98,0.05,[Fe/H],4.46,1303.22,15.667,13.718,15.3493
Kepler-1373 b,Kepler-1373,1,1,2016,1.29123275,,1.16,0.103,,,,,,,,,6299,1.33,1.22,0.03,[Fe/H],4.27,1699.46,14.328,12.789,14.0717
Kepler-1374 b,Kepler-1374,1,1,2016,10.65276707,,2.29,0.204,,,,,,,,,5323,0.81,0.85,-0.13,[Fe/H],4.56,1078.46,15.991,14.129,15.93
Kepler-1375 b,Kepler-1375,1,1,2016,3.3004192,,1.74,0.155,,,,,,,,,6704,1.78,1.47,0.09,[Fe/H],4.11,1430.84,13.864,12.362,13.7103
Kepler-1376 b,Kepler-1376,1,1,2016,5.30880656,,1.05,0.094,,,,,,,,,5659,0.97,0.98,0.07,[Fe/H],4.46,868.056,14.792,13.072,14.6721
Kepler-1377 b,Kepler-1377,1,1,2016,0.74092842,,1.25,0.112,,,,,,,,,5218,0.82,0.86,0.05,[Fe/H],4.55,1146.1,15.857,13.984,15.8887
Kepler-1378 b,Kepler-1378,1,1,2016,11.95398936,,2.2,0.196,,,,,,,,,4407,0.67,0.7,0.03,[Fe/H],4.63,506.434,16.5497,13.328,16.0538
Kepler-1379 b,Kepler-1379,1,1,2016,0.88184115,,1.3,0.116,,,,,,,,,5188,0.79,0.83,-0.04,[Fe/H],4.57,971.325,16.107,13.8,15.8526
Kepler-138 b,Kepler-138,1,4,2014,10.3134,0.0753,0.64,0.057,0.07,0.00022,0.02,9.9,452,88.67,,,3841,0.54,0.54,-0.18,[Fe/H],4.71,66.8624,13.04,9.506,12.4715
Kepler-138 c,Kepler-138,1,4,2014,13.7815,0.0913,1.51,0.135,2.3,0.00724,0.017,6.8,410,89.02,,,3841,0.54,0.54,-0.18,[Fe/H],4.71,66.8624,13.04,9.506,12.4715
Kepler-138 d,Kepler-138,1,4,2014,23.0923,0.1288,1.51,0.135,2.1,0.00661,0.01,3.4,345,89.04,,,3841,0.54,0.54,-0.18,[Fe/H],4.71,66.8624,13.04,9.506,12.4715
Kepler-138 e,Kepler-138,1,4,2022,38.23,0.1803,,,0.43,0.00135,0.112,1.73,292,88.53,,,3841,0.54,0.54,-0.18,[Fe/H],4.71,66.8624,13.04,9.506,12.4715
Kepler-1380 b,Kepler-1380,1,1,2016,10.3108245,,1.43,0.128,,,,,,,,,5570,0.94,0.96,0.1,[Fe/H],4.48,2462.94,15.816,13.883,15.6136
Kepler-1381 b,Kepler-1381,1,1,2016,25.3842686,,2.25,0.201,,,,,,,,,5747,0.94,0.96,-0.1,[Fe/H],4.48,1197.04,15.579,14.022,15.4776
Kepler-1382 b,Kepler-1382,1,1,2016,16.3583055,,1.88,0.168,,,,,,,,,6161,1.72,1.36,0.3,[Fe/H],4.1,738.261,12.857,11.359,12.7575
Kepler-1383 b,Kepler-1383,1,1,2016,13.9093583,,1.41,0.126,,,,,,,,,6370,1.44,1.26,0.03,[Fe/H],4.23,1027.21,13.832,12.319,13.7077
Kepler-1384 b,Kepler-1384,1,1,2016,15.36262753,,1.94,0.173,,,,,,,,,4919,0.74,0.78,-0.06,[Fe/H],4.6,,15.7578,13.074,15.446
Kepler-1385 b,Kepler-1385,1,1,2016,2.88879862,,0.85,0.076,,,,,,,,,5732,1.29,1.15,0.41,[Fe/H],4.27,688.795,12.947,11.361,12.8443
Kepler-1386 b,Kepler-1386,1,1,2016,6.73972381,,1.24,0.111,,,,,,,,,5733,1.03,1.02,0.11,[Fe/H],4.41,835.882,14.597,12.87,14.4168
Kepler-1387 b,Kepler-1387,1,1,2016,2.27952666,,0.93,0.083,,,,,,,,,5046,0.77,0.82,0.02,[Fe/H],4.58,455.358,14.727,12.514,14.5804
Kepler-1388 b,Kepler-1388,1,4,2016,12.2854603,,2.59,0.231,,,,,,,,,4098,0.61,0.63,0.02,[Fe/H],4.67,453.795,16.43,13.343,16.2941
Kepler-1388 c,Kepler-1388,1,4,2016,5.53608151,,2.26,0.202,,,,,,,,,4098,0.61,0.63,0.02,[Fe/H],4.67,453.795,16.43,13.343,16.2941
Kepler-1388 d,Kepler-1388,1,4,2016,20.9568158,,2.86,0.255,,,,,,,,,4098,0.61,0.63,0.02,[Fe/H],4.67,453.795,16.43,13.343,16.2941
Kepler-1388 e,Kepler-1388,1,4,2016,37.6327084,,2.46,0.219,,,,,,,,,4098,0.61,0.63,0.02,[Fe/H],4.67,453.795,16.43,13.343,16.2941
Kepler-1389 b,Kepler-1389,1,1,2016,99.2530951,,1.77,0.158,,,,,,,,,5078,0.74,0.81,-0.14,[Fe/H],4.61,497.093,14.896,12.696,14.6836
Kepler-139 b,Kepler-139,1,4,2014,15.771044,0.127,2.94,0.262,,,,,,,,,5594,1.3,,,,4.25,391.038,12.775,11.167,12.677
Kepler-139 c,Kepler-139,1,4,2014,157.072878,0.586,3.38,0.302,,,,,,,,,5594,1.3,,,,4.25,391.038,12.775,11.167,12.677
Kepler-139 d,Kepler-139,1,4,2023,7.30569992,0.075553,1.695,0.151,4.65808,0.01466,0,,,,,,,,1.08,,,,391.038,12.775,11.167,12.677
Kepler-139 e,Kepler-139,1,4,2023,2047.635373,3.235796,,,426.11582,1.34071,0.013121,,,,,,,,1.08,,,,391.038,12.775,11.167,12.677
Kepler-1390 b,Kepler-1390,1,1,2016,6.48021673,,1.18,0.105,,,,,,,,,5753,0.98,0.98,-0.01,[Fe/H],4.45,723.431,14.558,12.764,14.4022
Kepler-1391 b,Kepler-1391,1,1,2016,54.4092333,,1.68,0.15,,,,,,,,,5840,1.1,1.03,0.04,[Fe/H],4.36,1038.35,13.906,12.366,13.8283
Kepler-1392 b,Kepler-1392,1,1,2016,15.1410397,,1.96,0.175,,,,,,,,,5479,0.85,0.88,-0.11,[Fe/H],4.53,,15.963,13.939,15.6665
Kepler-1393 b,Kepler-1393,1,1,2016,2.44357812,,0.8,0.071,,,,,,,,,5697,0.92,0.95,-0.09,[Fe/H],4.5,544.456,13.476,11.816,13.3324
Kepler-1394 b,Kepler-1394,1,1,2016,3.93766373,,1.39,0.124,,,,,,,,,6481,2.55,1.64,0.06,[Fe/H],3.84,640.409,11.714,10.679,11.7144
Kepler-1395 b,Kepler-1395,1,1,2016,3.78470649,,0.8,0.071,,,,,,,,,6138,1.23,1.17,0.12,[Fe/H],4.33,492.894,12.632,11.29,12.536
Kepler-1396 b,Kepler-1396,1,1,2016,18.2206421,,2.07,0.185,,,,,,,,,6195,1.27,1.18,0.04,[Fe/H],4.3,1066.46,14.691,13.173,14.5271
Kepler-1397 b,Kepler-1397,1,1,2016,47.449955,,1.72,0.153,,,,,,,,,6026,1.12,1.09,0,[Fe/H],4.37,1198.25,14.324,12.468,14.0909
Kepler-1398 b,Kepler-1398,1,2,2016,2.78815679,,0.9,0.08,,,,,,,,,6126,1.18,1.13,0.01,[Fe/H],4.34,852.204,13.752,12.355,13.6605
Kepler-1398 c,Kepler-1398,1,2,2016,4.13827595,,1.03,0.092,,,,,,,,,6126,1.18,1.13,0.01,[Fe/H],4.34,852.204,13.752,12.355,13.6605
Kepler-1399 b,Kepler-1399,1,1,2016,1.63865306,,1.25,0.112,,,,,,,,,5735,0.96,0.97,-0.03,[Fe/H],4.47,1385.7,15.572,13.929,15.5074
Kepler-14 b,Kepler-14,2,1,2011,6.790123,,12.733,1.136,2669.66,8.4,0.035,,,90,,,6395,2.05,1.51,0.12,[Fe/H],3.99,,12.003,10.988,
Kepler-140 b,Kepler-140,1,2,2014,3.25427,0.045,1.61,0.144,,,,,,,,,6077,1.29,,,,4.27,583.859,13.018,11.709,12.9412
Kepler-140 c,Kepler-140,1,2,2014,91.353282,0.414,1.8,0.161,,,,,,,,,6077,1.29,,,,4.27,583.859,13.018,11.709,12.9412
Kepler-1400 b,Kepler-1400,1,1,2016,9.06689421,,1.62,0.145,,,,,,,,,5044,0.78,0.83,0.04,[Fe/H],4.58,752.237,16.067,13.768,15.7129
Kepler-1401 b,Kepler-1401,1,1,2016,11.20066445,,1.68,0.15,,,,,,,,,5964,1.1,1.07,0.04,[Fe/H],4.39,1425.43,15.224,13.539,14.9721
Kepler-1402 b,Kepler-1402,1,1,2016,2.03387914,,0.76,0.068,,,,,,,,,5416,0.87,0.9,0.03,[Fe/H],4.53,1493.64,14.78,12.862,14.6083
Kepler-1403 b,Kepler-1403,1,1,2016,5.19492202,,2.14,0.191,,,,,,,,,6060,1.15,1.11,0.03,[Fe/H],4.36,2163.9,15.713,14.201,15.5907
Kepler-1404 b,Kepler-1404,1,1,2016,15.9314739,,2.01,0.179,,,,,,,,,5261,0.8,0.84,-0.09,[Fe/H],4.56,962.183,15.931,13.756,15.7029
Kepler-1405 b,Kepler-1405,1,1,2016,28.2274184,,3.96,0.353,,,,,,,,,5925,1.07,1.05,0.03,[Fe/H],4.4,1530.3,16.028,14.237,15.8175
Kepler-1406 b,Kepler-1406,1,1,2016,11.62905828,,1.1,0.098,,,,,,,,,5892,1.12,1.05,0.04,[Fe/H],4.36,572.403,13.39,11.88,13.3819
Kepler-1407 b,Kepler-1407,1,1,2016,20.0711504,,2.25,0.201,,,,,,,,,6010,1.15,1.1,0.05,[Fe/H],4.36,1396.41,15.023,13.489,14.8925
Kepler-1408 b,Kepler-1408,1,1,2016,2.99793191,,0.89,0.079,,,,,,,,,6170,1.35,1.21,0,[Fe/H],4.25,535.048,12.124,10.694,11.9622
Kepler-1409 b,Kepler-1409,1,1,2016,0.76486493,,1.04,0.093,,,,,,,,,5160,0.79,0.83,-0.03,[Fe/H],4.57,694.89,15.391,13.248,15.172
Kepler-141 b,Kepler-141,1,2,2014,3.107675,0.039,0.69,0.062,,,,,,,,,4910,0.79,,,,4.57,301.183,13.624,11.393,13.4205
Kepler-141 c,Kepler-141,1,2,2014,7.010606,0.067,1.41,0.126,,,,,,,,,4910,0.79,,,,4.57,301.183,13.624,11.393,13.4205
Kepler-1410 b,Kepler-1410,1,1,2016,60.866168,,1.78,0.159,,,,,,,,,4092,0.6,0.63,0.01,[Fe/H],4.67,,16.319,12.767,15.9484
Kepler-1411 b,Kepler-1411,1,1,2016,86.1150888,,2.82,0.252,,,,,,,,,5664,0.92,0.95,-0.04,[Fe/H],4.49,1660.48,15.945,14.237,15.7709
Kepler-1412 b,Kepler-1412,1,1,2016,3.6146051,,0.83,0.074,,,,,,,,,5880,1.27,1.06,0.04,[Fe/H],4.25,755.678,13.347,11.774,13.1928
Kepler-1413 b,Kepler-1413,1,1,2016,13.1829642,,1.82,0.162,,,,,,,,,5196,0.8,0.84,-0.05,[Fe/H],4.57,1167.49,16.473,14.224,16.2846
Kepler-1414 b,Kepler-1414,1,1,2016,3.51576315,,1.23,0.11,,,,,,,,,4951,0.75,0.8,-0.02,[Fe/H],4.59,570.835,14.989,12.734,14.8607
Kepler-1415 b,Kepler-1415,1,1,2016,0.63642408,,1.29,0.115,,,,,,,,,5267,0.84,0.89,0.12,[Fe/H],4.54,1043.56,15.937,13.951,15.7209
Kepler-1416 b,Kepler-1416,1,1,2016,1.49514952,,0.88,0.079,,,,,,,,,6019,1.15,1.09,0.03,[Fe/H],4.35,949.59,14.369,12.537,14.226
Kepler-1417 b,Kepler-1417,1,1,2016,20.3505213,,1,0.089,,,,,,,,,5839,1.02,1.02,0.02,[Fe/H],4.43,991.845,14.038,12.339,13.8576
Kepler-1418 b,Kepler-1418,1,1,2016,22.4764425,,1.66,0.148,,,,,,,,,4770,0.72,0.77,0,[Fe/H],4.61,,15.461,12.755,15.2813
Kepler-1419 b,Kepler-1419,1,1,2016,42.5215895,,2.86,0.255,,,,,,,,,5796,1.01,1.01,0.04,[Fe/H],4.43,1498.58,15.96,14.081,15.7181
Kepler-142 b,Kepler-142,1,3,2014,2.024152,0.032,1.99,0.178,,,,,,,,,5790,1.27,,,,4.26,548.686,13.277,11.762,13.197
Kepler-142 c,Kepler-142,1,3,2014,4.761702,0.057,2.86,0.255,,,,,,,,,5790,1.27,,,,4.26,548.686,13.277,11.762,13.197
Kepler-142 d,Kepler-142,1,3,2014,41.809118,0.242,2.16,0.193,,,,,,,,,5790,1.27,,,,4.26,548.686,13.277,11.762,13.197
Kepler-1420 b,Kepler-1420,1,1,2016,6.69960006,,1.28,0.114,,,,,,,,,5187,0.79,0.82,-0.1,[Fe/H],4.57,1054.37,15.894,13.76,15.8488
Kepler-1421 b,Kepler-1421,1,1,2016,6.9131112,,0.93,0.083,,,,,,,,,6335,1.42,1.25,0.05,[Fe/H],4.23,783.401,12.868,11.554,12.7261
Kepler-1422 b,Kepler-1422,1,1,2016,18.6051942,,2.02,0.18,,,,,,,,,6194,1.23,1.15,0,[Fe/H],4.32,2465.84,15.741,14.352,15.6194
Kepler-1423 b,Kepler-1423,1,1,2016,23.955378,,1.06,0.095,,,,,,,,,4939,0.75,0.79,-0.02,[Fe/H],4.59,,14.721,12.405,14.5581
Kepler-1424 b,Kepler-1424,1,1,2016,29.6091744,,1.16,0.103,,,,,,,,,5838,1.07,1.02,0.01,[Fe/H],4.39,661.421,13.756,12.104,13.5925
Kepler-1425 b,Kepler-1425,1,1,2016,14.4541302,,0.94,0.084,,,,,,,,,5718,0.95,0.97,-0.03,[Fe/H],4.47,863.873,13.681,11.914,13.5629
Kepler-1426 b,Kepler-1426,1,1,2016,14.2563227,,1.56,0.139,,,,,,,,,5831,1.02,1.02,0.03,[Fe/H],4.43,1697.81,15.464,13.645,15.1663
Kepler-1427 b,Kepler-1427,1,1,2016,0.96897238,,1.1,0.098,,,,,,,,,5793,1.01,1.01,0.06,[Fe/H],4.44,,15.601,13.711,15.4816
Kepler-1428 b,Kepler-1428,1,1,2016,10.67607169,,1.64,0.146,,,,,,,,,6184,1.36,1.28,0.35,[Fe/H],4.28,1530.32,13.759,12.112,13.5234
Kepler-1429 b,Kepler-1429,1,1,2016,4.48487493,,1.29,0.115,,,,,,,,,5902,1.07,1.05,0.04,[Fe/H],4.4,1214.09,15.053,13.404,14.8316
Kepler-143 b,Kepler-143,1,2,2014,16.007583,0.127,2.41,0.215,,,,,,,,,5848,1.36,,,,4.2,809.467,13.882,12.223,13.7057
Kepler-143 c,Kepler-143,1,2,2014,27.082511,0.181,3.37,0.301,,,,,,,,,5848,1.36,,,,4.2,809.467,13.882,12.223,13.7057
Kepler-1430 b,Kepler-1430,1,1,2016,2.46050993,,1.18,0.105,,,,,,,,,4796,0.72,0.77,-0.03,[Fe/H],4.62,875.523,15.567,12.932,15.2824
Kepler-1431 b,Kepler-1431,1,1,2016,5.86601526,,1.47,0.131,,,,,,,,,5806,1.03,1.03,0.07,[Fe/H],4.42,1623.24,15.4,13.756,15.2711
Kepler-1432 b,Kepler-1432,1,1,2016,23.9109011,,2.22,0.198,,,,,,,,,6031,1.13,1.09,0.02,[Fe/H],4.37,2171.87,15.594,13.97,15.3702
Kepler-1433 b,Kepler-1433,1,1,2016,4.13592271,,1.56,0.139,,,,,,,,,6097,1.19,1.14,0.07,[Fe/H],4.34,,15.051,13.492,
Kepler-1434 b,Kepler-1434,1,1,2016,8.05333618,,1.11,0.099,,,,,,,,,6291,2.04,1.47,0.19,[Fe/H],3.98,775.529,12.198,10.819,12.0421
Kepler-1435 b,Kepler-1435,1,1,2016,4.45343281,,0.86,0.077,,,,,,,,,6356,1.32,1.21,-0.03,[Fe/H],4.28,704.211,12.984,11.729,12.8692
Kepler-1436 b,Kepler-1436,1,1,2016,9.705716,,1.31,0.117,,,,,,,,,5972,1.09,1.06,-0.01,[Fe/H],4.39,2530.62,15.119,13.358,14.9099
Kepler-1437 b,Kepler-1437,1,1,2016,10.9295461,,1.37,0.122,,,,,,,,,5557,0.9,0.93,-0.02,[Fe/H],4.51,2101.69,15.701,13.917,15.6607
Kepler-1438 b,Kepler-1438,1,1,2016,2.31942009,,0.94,0.084,,,,,,,,,5530,0.96,0.97,0.2,[Fe/H],4.46,1154.13,14.983,13.136,14.861
Kepler-1439 b,Kepler-1439,1,1,2016,8.07392849,,1.46,0.13,,,,,,,,,3578,0.43,0.46,-0.03,[Fe/H],4.83,225.393,17.0484,12.744,16.0979
Kepler-144 b,Kepler-144,1,2,2014,5.885273,0.066,1.33,0.119,,,,,,,,,6075,1.24,,,,4.29,384.917,12.195,10.792,11.9438
Kepler-144 c,Kepler-144,1,2,2014,10.104665,0.094,1.35,0.12,,,,,,,,,6075,1.24,,,,4.29,384.917,12.195,10.792,11.9438
Kepler-1440 b,Kepler-1440,1,1,2016,39.859484,,1.26,0.112,,,,,,,,,5698,0.96,0.98,0.04,[Fe/H],4.46,1115.35,14.24,12.561,14.1018
Kepler-1441 b,Kepler-1441,1,1,2016,39.4419839,,1.31,0.117,,,,,,,,,5802,1,1,0.01,[Fe/H],4.45,1110.48,14.29,12.688,14.2567
Kepler-1442 b,Kepler-1442,1,1,2016,81.4162941,,3.93,0.351,,,,,,,,,6394,1.44,1.34,0.26,[Fe/H],4.25,608.68,12.114,10.967,12.0303
Kepler-1443 b,Kepler-1443,1,1,2016,2.41811321,,0.97,0.087,,,,,,,,,6289,1.27,1.19,0,[Fe/H],4.3,593.646,12.313,11.021,12.212
Kepler-1444 b,Kepler-1444,1,1,2016,33.42035034,,2.18,0.194,,,,,,,,,5810,1.05,1.03,0.06,[Fe/H],4.4,319.675,12.363,10.813,12.2578
